deputado_id,switch_date,effect,abs_effect,n_pre,n_post,ideology_distance,direction,crosses_coalition,tenure_years,experience_cat,new_party_size,party_size_cat,vulnerability,old_CAT,new_CAT
160643,2018-12-17 15:27:00+00:00,-0.05917001263860869,0.05917001263860869,51,18,0.0,Unknown,False,4.2,Junior,2,Minor,Low,Center,Center
160653,2018-03-26 14:22:00+00:00,-0.028355685461840814,0.028355685461840814,44,41,0.536,Unknown,False,6.71,Mid,19,Medium,Low,Left,Right
160653,2022-03-30 17:16:00+00:00,-0.028355685461840814,0.028355685461840814,44,41,0.15599999999999997,Unknown,False,6.71,Mid,37,Major,Low,Right,Right
160661,2013-10-08 16:30:00+00:00,0.014902407707113152,0.014902407707113152,18,11,0.256,Unknown,False,2.34,Junior,12,Medium,Low,Right,Center
160665,2013-10-01 16:05:00+00:00,-0.09447206730929258,0.09447206730929258,54,34,0.513,Unknown,False,2.61,Junior,18,Medium,Low,Right,Center
160665,2014-04-24 00:00:00+00:00,-0.09447206730929258,0.09447206730929258,54,34,0.0,Unknown,False,2.61,Junior,18,Medium,Low,Center,Center
160665,2018-12-17 15:27:00+00:00,-0.09447206730929258,0.09447206730929258,54,34,0.0,Unknown,False,2.61,Junior,2,Minor,Low,Center,Center
160665,2022-03-24 13:08:00+00:00,-0.09447206730929258,0.09447206730929258,54,34,0.272,Unknown,False,2.61,Junior,37,Major,Low,Center,Right
160667,2011-10-26 18:11:00+00:00,-0.00382777205056873,0.00382777205056873,6,17,0.64,Unknown,False,1.81,Junior,38,Major,Low,Left,Right
160667,2013-08-06 17:27:00+00:00,-0.00382777205056873,0.00382777205056873,6,17,0.30100000000000005,Unknown,False,1.81,Junior,41,Major,Low,Right,Right
160667,2018-12-11 10:29:00+00:00,-0.00382777205056873,0.00382777205056873,6,17,0.09700000000000009,Unknown,False,1.81,Junior,20,Medium,Low,Right,Right
160673,2016-06-28 19:25:00+00:00,-0.13464432665174045,0.13464432665174045,36,73,,Unknown,False,4.904999999999999,Junior,0,Minor,Low,Left,
160673,2016-07-12 16:02:00+00:00,-0.13464432665174045,0.13464432665174045,36,73,,Unknown,False,4.904999999999999,Junior,39,Major,Low,,Right
160673,2019-05-22 17:05:00+00:00,-0.13464432665174045,0.13464432665174045,36,73,0.009000000000000008,Unknown,False,4.904999999999999,Junior,26,Medium,Low,Right,Right
160674,2018-04-06 14:11:00+00:00,-0.036936672361866894,0.036936672361866894,8,17,0.246,Unknown,False,7.02,Mid,21,Medium,Low,Center,Right
160674,2019-08-16 16:25:00+00:00,-0.036936672361866894,0.036936672361866894,8,17,0.0,Unknown,False,7.02,Mid,25,Medium,Low,Right,Right
160677,2016-03-18 10:07:00+00:00,-0.04481181659630045,0.04481181659630045,16,17,0.24100000000000005,Unknown,False,4.640000000000001,Junior,32,Major,Low,Right,Right
160974,2011-10-26 12:04:00+00:00,-0.0061148512327764415,0.0061148512327764415,17,16,0.267,Unknown,False,36.42,Senior,38,Major,Low,Right,Right
161550,2022-04-01 14:59:00+00:00,-0.00645791823231482,0.00645791823231482,9,10,0.862,Unknown,False,2.64,Junior,58,Major,Low,Left,Right
161904,2013-10-02 17:02:00+00:00,-0.013188784374156208,0.013188784374156208,44,25,0.12099999999999998,Unknown,False,2.17,Junior,12,Medium,Low,Center,Center
162332,2013-10-07 10:52:00+00:00,-0.058417263097611395,0.058417263097611395,14,8,0.28400000000000003,Unknown,False,2.36,Junior,34,Major,Low,Center,Right
162332,2019-05-22 17:05:00+00:00,-0.058417263097611395,0.058417263097611395,14,8,0.009000000000000008,Unknown,False,2.36,Junior,26,Medium,Low,Right,Right
162332,2022-03-24 16:58:00+00:00,-0.058417263097611395,0.058417263097611395,14,8,0.034999999999999976,Unknown,False,2.36,Junior,44,Major,Low,Right,Right
164360,2019-04-05 00:00:00+00:00,-0.1996244666315293,0.1996244666315293,52,34,0.27799999999999997,Unknown,False,7.76,Mid,8,Minor,Low,Left,Center
168175,2013-10-02 16:55:00+00:00,-0.06289105458540561,0.06289105458540561,111,32,0.5599999999999999,Unknown,False,2.42,Junior,18,Medium,Low,Left,Center
168175,2014-04-24 00:00:00+00:00,-0.06289105458540561,0.06289105458540561,111,32,0.0,Unknown,False,2.42,Junior,18,Medium,Low,Center,Center
177282,2014-05-08 16:29:00+00:00,-0.2710399347578079,0.2710399347578079,38,16,0.08599999999999997,Unknown,False,10.85,Senior,17,Medium,Low,Left,Left
177282,2022-04-01 15:27:00+00:00,-0.2710399347578079,0.2710399347578079,38,16,0.752,Unknown,False,10.85,Senior,44,Major,Low,Left,Right
178829,2019-05-22 17:05:00+00:00,0.031122583516001338,0.031122583516001338,12,34,0.009000000000000008,Unknown,False,3.855,Junior,26,Medium,Low,Right,Right
178842,2015-10-21 17:27:00+00:00,-0.0004100376331431922,0.0004100376331431922,48,32,0.581,Unknown,False,0.35,Junior,30,Major,Low,Center,Left
178843,2018-04-12 12:00:00+00:00,-0.02746301577020964,0.02746301577020964,11,19,0.194,Unknown,False,6.5600000000000005,Mid,39,Major,Low,Center,Right
178843,2022-04-05 13:09:00+00:00,-0.02746301577020964,0.02746301577020964,11,19,0.17799999999999994,Unknown,False,6.5600000000000005,Mid,45,Major,Low,Right,Right
178852,2016-03-29 18:06:00+00:00,-0.07962091955446507,0.07962091955446507,5,14,0.16800000000000004,Unknown,False,0.51,Junior,36,Major,Low,Right,Right
178861,2018-12-11 10:29:00+00:00,0.0008360337562258874,0.0008360337562258874,6,10,0.09700000000000009,Unknown,False,3.295,Junior,20,Medium,Low,Right,Right
178868,2016-03-10 12:31:00+00:00,-0.006312415494674754,0.006312415494674754,35,31,0.554,Unknown,False,12.05,Senior,9,Minor,Low,Left,Center
178868,2017-05-24 19:23:00+00:00,-0.006312415494674754,0.006312415494674754,35,31,0.448,Unknown,False,12.05,Senior,33,Major,Low,Center,Left
178869,2018-04-06 12:08:00+00:00,-0.0406890187527219,0.0406890187527219,39,31,0.159,Unknown,False,2.59,Junior,10,Medium,Low,Center,Center
178870,2016-03-18 15:05:00+00:00,-0.04320516909006834,0.04320516909006834,19,8,0.49500000000000005,Unknown,False,0.65,Junior,51,Major,Low,Center,Right
178870,2018-12-11 10:29:00+00:00,-0.04320516909006834,0.04320516909006834,19,8,0.09700000000000009,Unknown,False,0.65,Junior,20,Medium,Low,Right,Right
178871,2018-04-10 14:47:00+00:00,0.008210141288802278,0.008210141288802278,101,54,0.9410000000000001,Unknown,False,2.84,Junior,48,Major,Low,Left,Right
178871,2018-12-11 10:29:00+00:00,0.008210141288802278,0.008210141288802278,101,54,0.09700000000000009,Unknown,False,2.84,Junior,20,Medium,Low,Right,Right
178872,2018-03-27 18:45:00+00:00,-0.018518568638690024,0.018518568638690024,12,60,0.20999999999999996,Unknown,False,2.4699999999999998,Junior,12,Medium,Low,Left,Left
178881,2015-11-24 16:33:00+00:00,-0.017741930070196303,0.017741930070196303,20,18,,Unknown,False,4.24,Junior,0,Minor,Low,,
178881,2016-02-03 16:26:00+00:00,-0.017741930070196303,0.017741930070196303,20,18,,Unknown,False,4.24,Junior,0,Minor,Low,,
178881,2017-05-19 00:00:00+00:00,-0.017741930070196303,0.017741930070196303,20,18,,Unknown,False,4.24,Junior,15,Medium,Low,,Right
178881,2019-09-04 18:54:00+00:00,-0.017741930070196303,0.017741930070196303,20,18,0.272,Unknown,False,4.24,Junior,7,Minor,Low,Right,Right
178881,2023-01-10 00:00:00+00:00,-0.017741930070196303,0.017741930070196303,20,18,0.11600000000000005,Unknown,False,4.24,Junior,0,Minor,Low,Right,Right
178883,2015-10-05 16:24:00+00:00,-0.129480005016278,0.129480005016278,69,28,0.14800000000000008,Unknown,False,0.31,Junior,5,Minor,Low,Left,Left
178883,2016-04-04 17:39:00+00:00,-0.129480005016278,0.129480005016278,69,28,0.14800000000000008,Unknown,False,0.31,Junior,14,Medium,Low,Left,Left
178887,2022-03-31 14:34:00+00:00,-0.01786779596950855,0.01786779596950855,47,43,0.20999999999999996,Unknown,False,6.79,Mid,53,Major,Low,Left,Left
178888,2015-11-18 19:20:00+00:00,-0.059974520646968815,0.059974520646968815,29,16,,Unknown,False,2.5,Junior,0,Minor,Low,Left,
178888,2016-03-01 15:52:00+00:00,-0.059974520646968815,0.059974520646968815,29,16,,Unknown,False,2.5,Junior,36,Major,Low,,Right
178888,2018-04-10 11:06:00+00:00,-0.059974520646968815,0.059974520646968815,29,16,0.194,Unknown,False,2.5,Junior,56,Major,Low,Right,Center
178888,2018-05-21 11:16:00+00:00,-0.059974520646968815,0.059974520646968815,29,16,0.0,Unknown,False,2.5,Junior,39,Major,Low,Center,Center
178898,2018-04-04 17:07:00+00:00,0.007034904829731466,0.007034904829731466,12,16,0.853,Unknown,False,2.625,Junior,33,Major,Low,Left,Right
178914,2015-12-16 14:24:00+00:00,-0.03054870296092159,0.03054870296092159,16,9,,Unknown,False,0.76,Junior,0,Minor,Low,Right,
178914,2016-03-10 09:15:00+00:00,-0.03054870296092159,0.03054870296092159,16,9,,Unknown,False,0.76,Junior,4,Minor,Low,,Right
178914,2016-03-16 19:41:00+00:00,-0.03054870296092159,0.03054870296092159,16,9,0.09899999999999998,Unknown,False,0.76,Junior,26,Medium,Low,Right,Right
178914,2017-09-25 15:44:00+00:00,-0.03054870296092159,0.03054870296092159,16,9,0.09899999999999998,Unknown,False,0.76,Junior,6,Minor,Low,Right,Right
178914,2017-09-25 18:02:00+00:00,-0.03054870296092159,0.03054870296092159,16,9,,Unknown,False,0.76,Junior,0,Minor,Low,Right,
178916,2018-04-03 16:14:00+00:00,-0.12383172684233704,0.12383172684233704,56,100,0.5479999999999999,Unknown,False,3.07,Junior,9,Minor,Low,Center,Left
178916,2019-04-05 00:00:00+00:00,-0.12383172684233704,0.12383172684233704,56,100,0.27799999999999997,Unknown,False,3.07,Junior,8,Minor,Low,Left,Center
178927,2015-09-30 16:08:00+00:00,-0.05937202189837863,0.05937202189837863,113,124,0.18899999999999995,Unknown,False,2.54,Junior,5,Minor,Low,Left,Left
178927,2018-03-06 17:03:00+00:00,-0.05937202189837863,0.05937202189837863,113,124,0.12700000000000006,Unknown,False,2.54,Junior,36,Major,Low,Left,Left
178927,2022-04-06 13:11:00+00:00,-0.05937202189837863,0.05937202189837863,113,124,0.16099999999999998,Unknown,False,2.54,Junior,6,Minor,Low,Left,Left
178937,2016-03-17 10:03:00+00:00,0.011994427399938112,0.011994427399938112,9,18,,Unknown,False,2.5,Junior,0,Minor,Low,Right,
178937,2016-03-18 10:06:00+00:00,0.011994427399938112,0.011994427399938112,9,18,,Unknown,False,2.5,Junior,74,Major,Low,,Center
178937,2018-03-20 17:03:00+00:00,0.011994427399938112,0.011994427399938112,9,18,0.246,Unknown,False,2.5,Junior,33,Major,Low,Center,Right
178937,2019-05-22 17:05:00+00:00,0.011994427399938112,0.011994427399938112,9,18,0.009000000000000008,Unknown,False,2.5,Junior,26,Medium,Low,Right,Right
178945,2019-08-16 16:25:00+00:00,-0.039188098070488744,0.039188098070488744,11,12,0.0,Unknown,False,4.22,Junior,25,Medium,Low,Right,Right
178946,2018-04-06 16:30:00+00:00,-0.03994805202958712,0.03994805202958712,34,37,0.246,Unknown,False,2.77,Junior,33,Major,Low,Center,Right
178946,2019-05-22 17:05:00+00:00,-0.03994805202958712,0.03994805202958712,34,37,0.009000000000000008,Unknown,False,2.77,Junior,26,Medium,Low,Right,Right
178947,2016-03-22 17:08:00+00:00,-0.05946459086588517,0.05946459086588517,30,58,0.29300000000000004,Unknown,False,0.66,Junior,32,Major,Low,Right,Right
178947,2022-02-23 00:00:00+00:00,-0.05946459086588517,0.05946459086588517,30,58,,Unknown,False,0.66,Junior,0,Minor,Low,Right,
178947,2022-03-18 10:20:00+00:00,-0.05946459086588517,0.05946459086588517,30,58,,Unknown,False,0.66,Junior,58,Major,Low,,Right
178951,2015-12-01 11:13:00+00:00,0.0030143940125867035,0.0030143940125867035,12,6,,Unknown,False,0.48,Junior,0,Minor,Low,Center,
178951,2015-12-09 11:30:00+00:00,0.0030143940125867035,0.0030143940125867035,12,6,,Unknown,False,0.48,Junior,30,Major,Low,,Left
178953,2016-03-15 19:25:00+00:00,-0.00529270334470849,0.00529270334470849,11,8,0.22,Unknown,False,0.595,Junior,36,Major,Low,Center,Right
178954,2018-05-21 11:16:00+00:00,-0.044806268374981,0.044806268374981,9,5,0.0,Unknown,False,2.67,Junior,39,Major,Low,Center,Center
178965,2015-10-01 10:53:00+00:00,-0.03809374388787127,0.03809374388787127,27,7,0.18899999999999995,Unknown,False,0.28500000000000003,Junior,5,Minor,Low,Left,Left
178972,2019-04-05 00:00:00+00:00,-0.6002059139412796,0.6002059139412796,22,6,0.27799999999999997,Unknown,False,6.93,Mid,8,Minor,Low,Left,Center
178978,2018-03-21 10:56:00+00:00,-0.04950310750445054,0.04950310750445054,23,23,0.9690000000000001,Unknown,False,2.61,Junior,12,Medium,Low,Left,Right
178981,2018-04-11 11:24:00+00:00,-0.10719036843587137,0.10719036843587137,40,9,0.194,Unknown,False,2.73,Junior,56,Major,Low,Right,Center
178981,2018-05-21 11:16:00+00:00,-0.10719036843587137,0.10719036843587137,40,9,0.0,Unknown,False,2.73,Junior,39,Major,Low,Center,Center
178981,2022-03-30 18:37:00+00:00,-0.10719036843587137,0.10719036843587137,40,9,0.03999999999999998,Unknown,False,2.73,Junior,37,Major,Low,Right,Right
178983,2019-05-22 17:05:00+00:00,0.0160349425696118,0.0160349425696118,20,51,0.009000000000000008,Unknown,False,4.17,Junior,26,Medium,Low,Right,Right
178993,2015-11-24 19:14:00+00:00,-0.042555069415804336,0.042555069415804336,124,24,,Unknown,False,0.76,Junior,0,Minor,Low,Center,
178993,2016-03-09 15:37:00+00:00,-0.042555069415804336,0.042555069415804336,124,24,,Unknown,False,0.76,Junior,0,Minor,Low,,
178993,2017-05-19 00:00:00+00:00,-0.042555069415804336,0.042555069415804336,124,24,,Unknown,False,0.76,Junior,15,Medium,Low,,Right
178993,2018-04-06 11:28:00+00:00,-0.042555069415804336,0.042555069415804336,124,24,0.397,Unknown,False,0.76,Junior,41,Major,Low,Right,Right
178993,2022-02-23 00:00:00+00:00,-0.042555069415804336,0.042555069415804336,124,24,,Unknown,False,0.76,Junior,0,Minor,Low,Right,
178993,2022-02-25 00:00:00+00:00,-0.042555069415804336,0.042555069415804336,124,24,,Unknown,False,0.76,Junior,37,Major,Low,,Right
178993,2022-04-05 11:18:00+00:00,-0.042555069415804336,0.042555069415804336,124,24,,Unknown,False,0.76,Junior,0,Minor,Low,Right,
178997,2016-03-21 16:39:00+00:00,-0.20583369959615147,0.20583369959615147,23,20,0.586,Unknown,False,2.64,Junior,74,Major,Low,Left,Center
178997,2018-05-21 11:16:00+00:00,-0.20583369959615147,0.20583369959615147,23,20,0.0,Unknown,False,2.64,Junior,39,Major,Low,Center,Center
178997,2022-04-19 11:14:00+00:00,-0.20583369959615147,0.20583369959615147,23,20,,Unknown,False,2.64,Junior,0,Minor,Low,Right,
178998,2016-03-21 19:11:00+00:00,-0.06633716391973928,0.06633716391973928,50,21,0.16800000000000004,Unknown,False,0.65,Junior,36,Major,Low,Right,Right
181316,2015-10-07 16:18:00+00:00,-0.005226074745388467,0.005226074745388467,9,7,0.01200000000000001,Unknown,False,0.68,Junior,51,Major,Low,Center,Center
181316,2018-04-05 17:27:00+00:00,-0.005226074745388467,0.005226074745388467,9,7,0.569,Unknown,False,0.68,Junior,36,Major,Low,Center,Left
186775,2015-11-18 12:48:00+00:00,-0.010460726594262249,0.010460726594262249,7,8,,Unknown,False,10.74,Senior,0,Minor,Low,Right,
186775,2015-12-09 15:37:00+00:00,-0.010460726594262249,0.010460726594262249,7,8,,Unknown,False,10.74,Senior,4,Minor,Low,,Right
186775,2016-03-22 15:08:00+00:00,-0.010460726594262249,0.010460726594262249,7,8,0.29900000000000004,Unknown,False,10.74,Senior,51,Major,Low,Right,Right
186775,2018-12-11 10:29:00+00:00,-0.010460726594262249,0.010460726594262249,7,8,0.09700000000000009,Unknown,False,10.74,Senior,20,Medium,Low,Right,Right
187008,2017-06-29 15:54:00+00:00,0.037719566267889915,0.037719566267889915,10,49,0.15599999999999997,Unknown,False,2.02,Junior,15,Medium,Low,Right,Right
195143,2018-03-13 18:17:00+00:00,-0.01851197138830235,0.01851197138830235,25,19,0.159,Unknown,False,2.58,Junior,10,Medium,Low,Center,Center
200153,2018-05-21 11:16:00+00:00,0.01622474161770414,0.01622474161770414,21,10,0.0,Unknown,False,3.13,Junior,39,Major,Low,Center,Center
204353,2019-08-16 16:25:00+00:00,-0.0076733825455675385,0.0076733825455675385,10,8,0.0,Unknown,False,0.16999999999999998,Junior,25,Medium,Low,Right,Right
204355,2019-04-05 00:00:00+00:00,-0.39555266073793066,0.39555266073793066,17,35,0.27799999999999997,Unknown,False,0.11,Junior,8,Minor,Low,Left,Center
204355,2022-03-21 17:54:00+00:00,-0.39555266073793066,0.39555266073793066,17,35,0.706,Unknown,False,0.11,Junior,45,Major,Low,Center,Right
204364,2022-04-13 12:19:00+00:00,-0.01715211531350655,0.01715211531350655,77,31,0.281,Unknown,False,2.715,Junior,58,Major,Low,Center,Right
204369,2022-02-23 00:00:00+00:00,-0.3842720203329155,0.3842720203329155,11,8,,Unknown,False,2.79,Junior,0,Minor,Low,Right,
204369,2022-03-22 14:58:00+00:00,-0.3842720203329155,0.3842720203329155,11,8,,Unknown,False,2.79,Junior,58,Major,Low,,Right
204373,2019-08-16 16:25:00+00:00,-0.013921729384924406,0.013921729384924406,8,18,0.0,Unknown,False,16.02,Senior,25,Medium,Low,Right,Right
204373,2022-03-30 17:56:00+00:00,-0.013921729384924406,0.013921729384924406,8,18,0.025999999999999968,Unknown,False,16.02,Senior,44,Major,Low,Right,Right
204374,2019-02-04 00:00:00+00:00,-0.029888650292988886,0.029888650292988886,20,44,,Unknown,False,5.04,Mid,55,Major,Low,,Right
204374,2022-02-23 00:00:00+00:00,-0.029888650292988886,0.029888650292988886,20,44,,Unknown,False,5.04,Mid,0,Minor,Low,Right,
204374,2022-03-30 00:00:00+00:00,-0.029888650292988886,0.029888650292988886,20,44,,Unknown,False,5.04,Mid,58,Major,Low,,Right
204377,2019-04-05 00:00:00+00:00,-0.6348484457277903,0.6348484457277903,12,7,0.27799999999999997,Unknown,False,0.09,Junior,8,Minor,Low,Left,Center
204378,2022-02-23 00:00:00+00:00,-0.04729123463580389,0.04729123463580389,28,40,,Unknown,False,2.6,Junior,0,Minor,Low,Right,
204378,2022-03-15 13:35:00+00:00,-0.04729123463580389,0.04729123463580389,28,40,,Unknown,False,2.6,Junior,58,Major,Low,,Right
204381,2022-02-23 00:00:00+00:00,-0.04009703160003331,0.04009703160003331,7,22,,Unknown,False,2.2,Junior,0,Minor,Low,Right,
204381,2022-03-08 10:30:00+00:00,-0.04009703160003331,0.04009703160003331,7,22,,Unknown,False,2.2,Junior,37,Major,Low,,Right
204383,2022-04-22 16:06:00+00:00,-0.05038165382378691,0.05038165382378691,22,29,0.16099999999999998,Unknown,False,2.62,Junior,28,Medium,Low,Left,Left
204388,2022-02-23 00:00:00+00:00,-0.05274870044747115,0.05274870044747115,81,51,,Unknown,False,2.39,Junior,0,Minor,Low,Right,
204388,2022-02-25 00:00:00+00:00,-0.05274870044747115,0.05274870044747115,81,51,,Unknown,False,2.39,Junior,58,Major,Low,,Right
204391,2022-04-11 15:09:00+00:00,0.023041403358009676,0.023041403358009676,53,18,0.30799999999999994,Unknown,False,2.665,Junior,45,Major,Low,Right,Right
204414,2019-08-16 16:25:00+00:00,-0.045985163434856806,0.045985163434856806,14,8,0.0,Unknown,False,0.3,Junior,25,Medium,Low,Right,Right
204433,2019-04-05 00:00:00+00:00,-0.34799492400660237,0.34799492400660237,7,23,0.27799999999999997,Unknown,False,0.07,Junior,8,Minor,Low,Left,Center
204433,2022-03-01 18:59:00+00:00,-0.34799492400660237,0.34799492400660237,7,23,0.528,Unknown,False,0.07,Junior,44,Major,Low,Center,Right
204441,2022-04-05 17:54:00+00:00,-0.039120346627885945,0.039120346627885945,86,77,0.15600000000000003,Unknown,False,2.66,Junior,29,Medium,Low,Right,Right
204455,2022-02-23 00:00:00+00:00,0.009456296021634406,0.009456296021634406,84,142,,Unknown,False,2.7,Junior,0,Minor,Low,Right,
204455,2022-03-08 16:14:00+00:00,0.009456296021634406,0.009456296021634406,84,142,,Unknown,False,2.7,Junior,0,Minor,Low,,
204455,2022-03-10 10:10:00+00:00,0.009456296021634406,0.009456296021634406,84,142,,Unknown,False,2.7,Junior,58,Major,Low,,Right
204460,2022-02-23 00:00:00+00:00,-0.044310849667813346,0.044310849667813346,16,13,,Unknown,False,2.41,Junior,0,Minor,Low,Right,
204460,2022-03-15 21:11:00+00:00,-0.044310849667813346,0.044310849667813346,16,13,,Unknown,False,2.41,Junior,58,Major,Low,,Right
204466,2022-04-06 12:17:00+00:00,-0.015408948978647294,0.015408948978647294,11,9,0.258,Unknown,False,2.74,Junior,44,Major,Low,Center,Right
204473,2022-02-23 00:00:00+00:00,-0.030197669393254106,0.030197669393254106,33,38,,Unknown,False,2.59,Junior,0,Minor,Low,Right,
204473,2022-03-23 16:59:00+00:00,-0.030197669393254106,0.030197669393254106,33,38,,Unknown,False,2.59,Junior,58,Major,Low,,Right
204481,2019-05-22 17:05:00+00:00,-0.0046927858112762386,0.0046927858112762386,24,5,0.009000000000000008,Unknown,False,0.195,Junior,26,Medium,Low,Right,Right
204514,2022-02-23 00:00:00+00:00,-0.10193318053849851,0.10193318053849851,67,47,,Unknown,False,2.5,Junior,0,Minor,Low,Right,
204514,2022-03-22 14:58:00+00:00,-0.10193318053849851,0.10193318053849851,67,47,,Unknown,False,2.5,Junior,58,Major,Low,,Right
204520,2022-02-23 00:00:00+00:00,-0.004155023981684103,0.004155023981684103,8,12,,Unknown,False,2.565,Junior,0,Minor,Low,Right,
204520,2022-03-17 15:42:00+00:00,-0.004155023981684103,0.004155023981684103,8,12,,Unknown,False,2.565,Junior,58,Major,Low,,Right
204534,2021-09-28 19:32:00+00:00,-0.016772083615513782,0.016772083615513782,11,9,0.07500000000000001,Unknown,False,4.56,Junior,32,Major,Low,Left,Left
204544,2019-08-21 11:25:00+00:00,-0.07245786530531959,0.07245786530531959,151,77,,Unknown,False,0.28,Junior,0,Minor,Low,Right,
204544,2019-08-21 19:58:00+00:00,-0.07245786530531959,0.07245786530531959,151,77,,Unknown,False,0.28,Junior,36,Major,Low,,Center
204544,2022-10-27 17:16:00+00:00,-0.07245786530531959,0.07245786530531959,151,77,0.12099999999999998,Unknown,False,0.28,Junior,9,Minor,Low,Center,Center
204545,2022-02-23 00:00:00+00:00,-0.015648702752915272,0.015648702752915272,31,26,,Unknown,False,2.63,Junior,0,Minor,Low,Right,
204545,2022-02-25 00:00:00+00:00,-0.015648702752915272,0.015648702752915272,31,26,,Unknown,False,2.63,Junior,37,Major,Low,,Right
204546,2022-02-23 00:00:00+00:00,-0.011794804109866348,0.011794804109866348,9,25,,Unknown,False,2.26,Junior,0,Minor,Low,Right,
204546,2022-03-15 18:48:00+00:00,-0.011794804109866348,0.011794804109866348,9,25,,Unknown,False,2.26,Junior,29,Medium,Low,,Center
204556,2019-05-22 17:05:00+00:00,-0.04329302889003524,0.04329302889003524,23,54,0.009000000000000008,Unknown,False,0.11,Junior,26,Medium,Low,Right,Right
204556,2022-02-25 00:00:00+00:00,-0.04329302889003524,0.04329302889003524,23,54,0.034999999999999976,Unknown,False,0.11,Junior,44,Major,Low,Right,Right
204572,2019-08-16 16:25:00+00:00,-0.03318363892242581,0.03318363892242581,56,48,0.0,Unknown,False,0.28,Junior,25,Medium,Low,Right,Right
204572,2022-03-15 13:34:00+00:00,-0.03318363892242581,0.03318363892242581,56,48,0.009000000000000008,Unknown,False,0.28,Junior,58,Major,Low,Right,Right
204576,2019-08-16 16:25:00+00:00,-0.009969854592874125,0.009969854592874125,9,13,0.0,Unknown,False,0.15,Junior,25,Medium,Low,Right,Right
204576,2022-04-04 16:24:00+00:00,-0.009969854592874125,0.009969854592874125,9,13,0.009000000000000008,Unknown,False,0.15,Junior,58,Major,Low,Right,Right
213274,2022-04-06 10:35:00+00:00,-0.035003972167051076,0.035003972167051076,24,13,0.827,Unknown,False,2.62,Junior,44,Major,Low,Left,Right
4927,2007-04-23 00:00:00+00:00,0.024473268916030466,0.024473268916030466,15,84,0.02200000000000002,Unknown,False,0.09,Junior,62,Major,Low,Right,Right
4930,2009-11-03 18:32:00+00:00,-0.0031966553860988817,0.0031966553860988817,263,122,,Unknown,False,8.54,Mid,23,Medium,Low,,Right
4930,2013-10-08 17:07:00+00:00,-0.0031966553860988817,0.0031966553860988817,263,122,0.265,Unknown,False,8.54,Mid,15,Medium,Low,Right,Right
4930,2015-12-08 11:00:00+00:00,-0.0031966553860988817,0.0031966553860988817,263,122,0.16600000000000004,Unknown,False,8.54,Mid,4,Minor,Low,Right,Right
4930,2017-09-25 00:00:00+00:00,-0.0031966553860988817,0.0031966553860988817,263,122,,Unknown,False,8.54,Mid,0,Minor,Low,Right,
4931,2007-04-23 00:00:00+00:00,-0.009434806181057506,0.009434806181057506,158,133,0.02200000000000002,Unknown,False,5.24,Mid,62,Major,Low,Right,Right
4931,2008-04-29 16:06:00+00:00,-0.009434806181057506,0.009434806181057506,158,133,0.525,Unknown,False,5.24,Mid,55,Major,Low,Right,Center
4931,2012-10-16 12:01:00+00:00,-0.009434806181057506,0.009434806181057506,158,133,0.28400000000000003,Unknown,False,5.24,Mid,53,Major,Low,Right,Center
62881,2015-09-24 16:26:00+00:00,-0.044246163693458546,0.044246163693458546,46,43,0.607,Unknown,False,10.3,Senior,30,Major,Low,Center,Left
62881,2017-11-07 16:49:00+00:00,-0.044246163693458546,0.044246163693458546,46,43,,Unknown,False,10.3,Senior,0,Minor,Low,Left,
62881,2017-12-11 17:54:00+00:00,-0.044246163693458546,0.044246163693458546,46,43,,Unknown,False,10.3,Senior,28,Medium,Low,,Right
62881,2018-04-11 16:40:00+00:00,-0.044246163693458546,0.044246163693458546,46,43,0.525,Unknown,False,10.3,Senior,48,Major,Low,Right,Center
62881,2022-04-11 10:49:00+00:00,-0.044246163693458546,0.044246163693458546,46,43,,Unknown,False,10.3,Senior,0,Minor,Low,Center,
64960,2003-09-17 17:49:00+00:00,-0.08079305885382992,0.08079305885382992,60,31,0.55,Unknown,False,2.36,Junior,22,Medium,Low,Center,Left
64960,2005-10-06 16:56:00+00:00,-0.08079305885382992,0.08079305885382992,60,31,0.138,Unknown,False,2.36,Junior,28,Medium,Low,Left,Left
64960,2018-04-11 15:33:00+00:00,-0.08079305885382992,0.08079305885382992,60,31,0.607,Unknown,False,2.36,Junior,56,Major,Low,Left,Center
64960,2018-05-21 11:16:00+00:00,-0.08079305885382992,0.08079305885382992,60,31,0.0,Unknown,False,2.36,Junior,39,Major,Low,Center,Center
65551,2003-09-11 17:57:00+00:00,-0.05052367547653215,0.05052367547653215,71,67,1.279,Unknown,False,22.08,Senior,48,Major,Low,Left,Right
65551,2005-10-10 16:00:00+00:00,-0.05052367547653215,0.05052367547653215,71,67,1.0270000000000001,Unknown,False,22.08,Senior,20,Medium,Low,Right,Left
65987,2003-02-01 10:55:00+00:00,-0.05167367623868477,0.05167367623868477,7,14,,Unknown,False,17.37,Senior,0,Minor,Low,Center,
65987,2003-10-15 15:07:00+00:00,-0.05167367623868477,0.05167367623868477,7,14,,Unknown,False,17.37,Senior,98,Major,Low,,Left
65987,2005-02-13 13:34:00+00:00,-0.05167367623868477,0.05167367623868477,7,14,0.9440000000000001,Unknown,False,17.37,Senior,91,Major,Low,Left,Center
65987,2005-02-22 13:03:00+00:00,-0.05167367623868477,0.05167367623868477,7,14,,Unknown,False,17.37,Senior,0,Minor,Low,Center,
