deputado_id,event_date,old_bloc,new_bloc,n_pre,n_post,sim_old_pre,sim_old_post,delta_sim_old,conf_old_pre,conf_old_post,delta_conf,left_vocab_pre,left_vocab_post,right_vocab_pre,right_vocab_post,delta_left_vocab,delta_right_vocab,group,vocab_shift
74277,2015-09-30 11:45:00+00:00,Center,Center,47,70,0.8791656,0.860735,0.01843059,0.3521279424546714,0.3137501389318366,0.038377803522834764,0.00646495908475,0.0139422461435243,0.006128998475618507,0.01066987101278303,0.0074772870587743005,0.004540872537164523,control,-0.002936414521609777
74277,2005-08-29 17:48:00+00:00,Center,Center,72,66,0.8571093,0.8776889,-0.020579576,0.33124087559209037,0.4091899410796051,-0.07794906548751473,0.003766657246929416,0.004335718902769961,0.008420384045467681,0.006395995679785427,0.0005690616558405451,-0.002024388365682254,control,-0.002593450021522799
74277,2005-08-24 14:01:00+00:00,Center,Center,71,67,0.8562357,0.8783075,-0.022071838,0.3316000494522959,0.4076459051159914,-0.07604585566369554,0.003819708757449548,0.004271006680340558,0.008538981003854551,0.006300533057699078,0.00045129792289100995,-0.0022384479461554736,control,-0.0026897458690464835
74124,2011-10-26 12:04:00+00:00,Center,Center,162,86,0.87650365,0.8739517,0.0025519729,0.3374502334594878,0.2934497134497783,0.0440005200097095,0.002682015423785918,0.0029779987847599327,0.009379876277512373,0.01583133167384285,0.00029598336097401466,0.006451455396330477,control,0.006155472035356463
74124,2011-11-09 00:00:00+00:00,Center,Center,155,84,0.8751346,0.8726576,0.0024769902,0.32990895170993195,0.29367302661096834,0.03623592509896362,0.0022783152308641402,0.002945383848993347,0.00972230830002432,0.01600122880479356,0.0006670686181292069,0.006278920504769241,control,0.005611851886640033
74124,2013-10-08 19:11:00+00:00,Center,Center,82,111,0.8730345,0.86482704,0.00820744,0.26983188407115644,0.31041930203515583,-0.040587417963999395,0.004056493722850752,0.0032623834104883484,0.0072819072717080725,0.005247429054758987,-0.0007941103123624035,-0.0020344782169490856,control,-0.001240367904586682
74124,2013-10-07 13:49:00+00:00,Center,Center,80,113,0.87237436,0.8654398,0.006934583,0.2628898443558486,0.3146156590377809,-0.05172581468193227,0.004157906065922021,0.0032046421111876695,0.006943559663340976,0.005522975648593199,-0.0009532639547343512,-0.0014205840147477767,control,-0.00046732006001342545
74124,2013-10-08 16:44:00+00:00,Center,Center,82,111,0.8730345,0.86482704,0.00820744,0.26983188407115644,0.31041930203515583,-0.040587417963999395,0.004056493722850752,0.0032623834104883484,0.0072819072717080725,0.005247429054758987,-0.0007941103123624035,-0.0020344782169490856,control,-0.001240367904586682
74298,2007-01-25 00:00:00+00:00,Left,Left,21,24,0.8621669,0.8704283,-0.008261442,0.5343029004235016,0.6130389907516164,-0.0787360903281148,0.007217858297511098,0.004297358446533772,0.0045770497204639365,0.00563179899959597,-0.002920499850977326,0.0010547492791320333,control,0.003975249130109359
74298,2005-07-06 15:14:00+00:00,Left,Left,30,18,0.8469277,0.85431874,-0.0073910356,0.5910874636998604,0.5058826614901806,0.08520480220967985,0.005704030873128793,0.002775109367441859,0.0033354370423882614,0.0024987641319642565,-0.002928921505686934,-0.000836672910424005,control,0.002092248595262929
74298,2005-08-24 14:01:00+00:00,Left,Left,26,18,0.8391767,0.85431874,-0.015142024,0.5769084834748642,0.5058826614901806,0.07102582198468366,0.0065815740843793765,0.002775109367441859,0.003006003764433567,0.0024987641319642565,-0.0038064647169375175,-0.0005072396324693105,control,0.003299225084468207
74298,2005-02-14 10:06:00+00:00,Left,Left,42,23,0.8498162,0.82846004,0.021356165,0.5392235366305863,0.5915265774475629,-0.052303040816976565,0.0022246450497240425,0.006856174465043291,0.004758457425743346,0.003525731412806726,0.004631529415319248,-0.0012327260129366196,control,-0.005864255428255868
141433,2009-11-06 12:46:00+00:00,Right,Right,13,11,0.90512085,0.8041836,0.10093725,0.35064475422629626,0.6747399664588216,-0.32409521223252535,0.003927021852617345,0.014166190203926054,0.013638557783428006,0.048686533968987075,0.010239168351308708,0.03504797618555907,control,0.024808807834250362
178853,2016-03-18 10:07:00+00:00,Left,Left,128,90,0.87275434,0.87607074,-0.0033164024,0.6713335396567386,0.6701598064355893,0.0011737332211493312,0.012682330623429161,0.027282172620312913,0.013305969562956524,0.012188912726316555,0.014599841996883751,-0.001117056836639969,control,-0.015716898833523722
178853,2015-05-19 22:40:00+00:00,Left,Left,53,126,0.87803817,0.87236714,0.0056710243,0.6472961313801221,0.668040035809101,-0.020743904428978888,0.011804555278856235,0.02125196540818235,0.013678069166716472,0.012957385210888687,0.009447410129326116,-0.0007206839558277847,control,-0.0101680940851539
160650,2011-10-26 12:08:00+00:00,Left,Left,34,29,0.8908917,0.8846367,0.006254971,0.626193598667503,0.5597329142003163,0.06646068446718667,0.009765772935295477,0.025126589412780235,0.018682872035692574,0.012836284171028728,0.015360816477484758,-0.005846587864663846,control,-0.021207404342148604
160650,2013-10-07 15:44:00+00:00,Left,Left,48,24,0.86252373,0.8540042,0.00851953,0.5650867587596112,0.589058589601624,-0.02397183084201282,0.008737605981192909,0.007157749721992151,0.015103994173789053,0.02024573816242312,-0.0015798562592007582,0.005141743988634066,control,0.006721600247834824
160650,2013-10-08 17:07:00+00:00,Left,Left,48,24,0.86252373,0.8540042,0.00851953,0.5650867587596112,0.589058589601624,-0.02397183084201282,0.008737605981192909,0.007157749721992151,0.015103994173789053,0.02024573816242312,-0.0015798562592007582,0.005141743988634066,control,0.006721600247834824
160650,2011-10-26 12:07:00+00:00,Left,Left,34,29,0.8908917,0.8846367,0.006254971,0.626193598667503,0.5597329142003163,0.06646068446718667,0.009765772935295477,0.025126589412780235,0.018682872035692574,0.012836284171028728,0.015360816477484758,-0.005846587864663846,control,-0.021207404342148604
160650,2013-09-30 16:30:00+00:00,Left,Left,48,24,0.86252373,0.8540042,0.00851953,0.5650867587596112,0.589058589601624,-0.02397183084201282,0.008737605981192909,0.007157749721992151,0.015103994173789053,0.02024573816242312,-0.0015798562592007582,0.005141743988634066,control,0.006721600247834824
178834,2016-03-15 19:25:00+00:00,Left,Left,82,35,0.8606237,0.86649746,-0.0058737397,0.7502600609569705,0.7587856402841225,-0.008525579327152033,0.014136072282901098,0.007768347614958172,0.015290358670159574,0.005746809446048271,-0.006367724667942926,-0.009543549224111304,control,-0.0031758245561683785
178834,2016-06-28 19:25:00+00:00,Left,Left,61,48,0.8505515,0.854757,-0.004205525,0.7630011237704893,0.7680514082807269,-0.00505028451023759,0.009059603000047255,0.010401917636090448,0.014102290243500504,0.00368218286381201,0.0013423146360431928,-0.010420107379688494,control,-0.011762422015731687
178834,2016-02-23 16:59:00+00:00,Left,Left,87,42,0.8602859,0.8632929,-0.0030069947,0.744457557482151,0.7697487573901265,-0.02529119990797546,0.016819532659072458,0.009119125657967788,0.014537617695374608,0.006149552089393967,-0.0077004070011046696,-0.00838806560598064,control,-0.0006876586048759712
178834,2016-03-16 13:07:00+00:00,Left,Left,82,35,0.8606237,0.86649746,-0.0058737397,0.7502600609569705,0.7587856402841225,-0.008525579327152033,0.014136072282901098,0.007768347614958172,0.015290358670159574,0.005746809446048271,-0.006367724667942926,-0.009543549224111304,control,-0.0031758245561683785
178834,2016-03-21 19:11:00+00:00,Left,Left,80,36,0.85962087,0.86764157,-0.008020699,0.7466941489698788,0.7645591359292805,-0.01786498695940164,0.01346919263301998,0.008230066956277086,0.015341491809098991,0.0059259292378585834,-0.005239125676742893,-0.009415562571240408,control,-0.004176436894497515
141384,2013-10-02 17:08:00+00:00,Left,Left,21,23,0.88852346,0.8750753,0.013448179,0.4889609102407421,0.4030415478684356,0.08591936237230652,0.0048304577541098785,0.006801182766808569,0.015402579634401933,0.026995757931446745,0.0019707250126986906,0.011593178297044811,control,0.00962245328434612
141384,2013-09-30 16:30:00+00:00,Left,Left,21,23,0.88852346,0.8750753,0.013448179,0.4889609102407421,0.4030415478684356,0.08591936237230652,0.0048304577541098785,0.006801182766808569,0.015402579634401933,0.026995757931446745,0.0019707250126986906,0.011593178297044811,control,0.00962245328434612
141384,2013-10-02 13:01:00+00:00,Left,Left,21,23,0.88852346,0.8750753,0.013448179,0.4889609102407421,0.4030415478684356,0.08591936237230652,0.0048304577541098785,0.006801182766808569,0.015402579634401933,0.026995757931446745,0.0019707250126986906,0.011593178297044811,control,0.00962245328434612
141384,2011-10-26 19:16:00+00:00,Left,Left,39,26,0.87722653,0.8666187,0.010607839,0.5155514766357273,0.5282395947477274,-0.012688118112000102,0.007457737387786535,0.012377589029065475,0.026154871135834534,0.030363129248762204,0.00491985164127894,0.00420825811292767,control,-0.0007115935283512698
141384,2017-11-08 10:06:00+00:00,Left,Left,20,13,0.85694325,0.8853931,-0.028449833,0.42358829377610235,0.5108965716253155,-0.08730827784921319,0.0049987145218150075,0.0049564785917143245,0.03720746335855208,0.024659197661015826,-4.2235930100682946e-05,-0.012548265697536254,control,-0.012506029767435572
141465,2011-11-03 18:39:00+00:00,Center,Center,16,11,0.8614365,0.83890975,0.022526741,0.354144421689564,0.3603714776099616,-0.006227055920397573,0.0013987852362828653,0.0,0.002219516718073386,0.008264462809917356,,0.00604494609184397,control,0.00604494609184397
141465,2011-10-26 12:05:00+00:00,Center,Center,15,12,0.86150515,0.84070116,0.020803988,0.3282180003392317,0.3922605829711771,-0.0640425826319454,0.0009156687092876981,0.0007204610951008646,0.0014068697058104592,0.00877652606759235,-0.00019520761418683353,0.0073696563617818905,control,0.007564863975968724
141465,2011-10-26 12:55:00+00:00,Center,Center,15,12,0.86150515,0.84070116,0.020803988,0.3282180003392317,0.3922605829711771,-0.0640425826319454,0.0009156687092876981,0.0007204610951008646,0.0014068697058104592,0.00877652606759235,-0.00019520761418683353,0.0073696563617818905,control,0.007564863975968724
141465,2011-10-26 12:04:00+00:00,Center,Center,15,12,0.86150515,0.84070116,0.020803988,0.3282180003392317,0.3922605829711771,-0.0640425826319454,0.0009156687092876981,0.0007204610951008646,0.0014068697058104592,0.00877652606759235,-0.00019520761418683353,0.0073696563617818905,control,0.007564863975968724
160557,2013-10-02 16:55:00+00:00,Left,Left,56,23,0.8594685,0.8788755,-0.019406974,0.6405281376988101,0.5973707993630757,0.04315733833573443,0.015556221865632637,0.015388839690697898,0.009477154467720043,0.006630896714658262,-0.0001673821749347392,-0.002846257753061781,control,-0.0026788755781270417
160557,2013-10-08 16:30:00+00:00,Left,Left,56,23,0.8594685,0.8788755,-0.019406974,0.6405281376988101,0.5973707993630757,0.04315733833573443,0.015556221865632637,0.015388839690697898,0.009477154467720043,0.006630896714658262,-0.0001673821749347392,-0.002846257753061781,control,-0.0026788755781270417
160557,2013-10-02 17:04:00+00:00,Left,Left,56,23,0.8594685,0.8788755,-0.019406974,0.6405281376988101,0.5973707993630757,0.04315733833573443,0.015556221865632637,0.015388839690697898,0.009477154467720043,0.006630896714658262,-0.0001673821749347392,-0.002846257753061781,control,-0.0026788755781270417
160557,2013-10-02 13:31:00+00:00,Left,Left,56,23,0.8594685,0.8788755,-0.019406974,0.6405281376988101,0.5973707993630757,0.04315733833573443,0.015556221865632637,0.015388839690697898,0.009477154467720043,0.006630896714658262,-0.0001673821749347392,-0.002846257753061781,control,-0.0026788755781270417
160557,2013-08-20 12:22:00+00:00,Left,Left,53,26,0.85822225,0.8791765,-0.020954251,0.6375497857104557,0.6084217482242287,0.029128037486227054,0.015945993122802028,0.014628610504236198,0.009562972046976193,0.006787675912268478,-0.0013173826185658294,-0.0027752961347077155,control,-0.001457913516141886
74481,2005-02-14 22:13:00+00:00,Left,Left,123,109,0.8697996,0.86875117,0.0010484457,0.5906752645084317,0.6100479618017732,-0.019372697293341568,0.010137699491112722,0.006945699203717677,0.010840059626183313,0.008788764737060202,-0.003192000287395045,-0.0020512948891231106,control,0.0011407053982719342
74481,2005-02-02 16:03:00+00:00,Left,Left,125,105,0.8703355,0.867795,0.0025405288,0.5913329771793141,0.6114347941036004,-0.020101816924286253,0.01030882963258825,0.006618765622604758,0.010833285338831046,0.009064051012757734,-0.0036900640099834913,-0.0017692343260733122,control,0.0019208296839101791
74481,2005-02-11 13:29:00+00:00,Left,Left,124,107,0.87002677,0.86798686,0.0020399094,0.5918604045444102,0.6097597781046129,-0.017899373560202658,0.010391965355431704,0.006845517667042052,0.01092065054317646,0.00895304071345385,-0.003546447688389652,-0.0019676098297226087,control,0.0015788378586670433
74481,2005-02-28 11:13:00+00:00,Left,Left,126,109,0.86957586,0.8715364,-0.001960516,0.5920616007049891,0.6118970558667699,-0.019835455161780757,0.010152342078753918,0.006898680972454097,0.010690682255218523,0.008663089231216291,-0.003253661106299821,-0.002027593024002232,control,0.0012260680822975892
74481,2005-02-22 13:02:00+00:00,Left,Left,124,110,0.8700568,0.86887145,0.0011853576,0.5893617444175324,0.6136884832700872,-0.024326738852554763,0.01005594385005536,0.0069683197769943445,0.010752639790488286,0.0087088668758142,-0.003087624073061016,-0.0020437729146740857,control,0.0010438511583869305
204430,2019-08-16 16:25:00+00:00,Right,Right,10,30,0.84260845,0.8537579,-0.011149466,0.1386856462164522,0.41844634241765777,-0.2797606962012056,0.018202284283515825,0.00882390486726181,0.0030580939232572922,0.06429705291388381,-0.009378379416254015,0.061238958990626514,control,0.07061733840688053
204430,2019-08-16 16:25:00+00:00,Right,Right,10,30,0.84260845,0.8537579,-0.011149466,0.1386856462164522,0.41844634241765777,-0.2797606962012056,0.018202284283515825,0.00882390486726181,0.0030580939232572922,0.06429705291388381,-0.009378379416254015,0.061238958990626514,control,0.07061733840688053
204430,2021-09-28 19:32:00+00:00,Right,Right,51,10,0.87157655,0.8443729,0.02720362,0.27100675674092883,0.24819753024981414,0.022809226491114692,0.005048466454513089,0.00396078431372549,0.014145813359745603,0.03367822554476814,-0.001087682140787599,0.019532412185022538,control,0.020620094325810138
204430,2019-08-16 16:25:00+00:00,Right,Right,10,30,0.84260845,0.8537579,-0.011149466,0.1386856462164522,0.41844634241765777,-0.2797606962012056,0.018202284283515825,0.00882390486726181,0.0030580939232572922,0.06429705291388381,-0.009378379416254015,0.061238958990626514,control,0.07061733840688053
74403,2005-01-27 11:23:00+00:00,Left,Left,35,53,0.8833153,0.88794637,-0.0046310425,0.6336309393846675,0.7105025355435222,-0.07687159615885464,0.008053232528058223,0.014933635040545245,0.007318565025098805,0.007378669299349831,0.006880402512487022,6.010427425102646e-05,control,-0.006820298238235996
74403,2004-05-19 09:36:00+00:00,Left,Left,61,36,0.8846772,0.88268435,0.0019928217,0.667671035293549,0.6911344223512467,-0.023463387057697682,0.009644339700468595,0.012723128812811011,0.006521525232027989,0.008569781475795755,0.003078789112342417,0.0020482562437677664,control,-0.0010305328685746504
74403,2005-02-18 17:18:00+00:00,Left,Left,33,57,0.88306,0.8871216,-0.0040616393,0.6472842183877596,0.7135884958380653,-0.06630427745030565,0.008135934486330298,0.014305058255245565,0.008171614830059749,0.006935218221788919,0.006169123768915267,-0.0012363966082708303,control,-0.007405520377186097
74403,2005-08-10 12:09:00+00:00,Left,Left,43,52,0.8862052,0.8837669,0.0024383068,0.6950343129278919,0.7025207722962746,-0.00748645936838277,0.015044713252889965,0.008080377660925044,0.008678171831335705,0.010916856976251213,-0.006964335591964922,0.0022386851449155074,control,0.00920302073688043
74403,2005-01-31 18:40:00+00:00,Left,Left,32,56,0.88293725,0.88635033,-0.0034130812,0.639517355910493,0.7152280995864392,-0.07571074367594621,0.007756736493082174,0.014293853179008597,0.008004680496201818,0.006983383444027519,0.006537116685926422,-0.0010212970521742987,control,-0.007558413738100721
133439,2011-10-26 12:08:00+00:00,Left,Left,29,39,0.8661592,0.8736269,-0.007467687,0.5618905164678916,0.6636300833734289,-0.10173956690553732,0.015767312642888644,0.010645167093913716,0.017993098998300445,0.007967475375710138,-0.005122145548974928,-0.010025623622590307,control,-0.004903478073615379
133439,2011-11-01 16:13:00+00:00,Left,Left,30,38,0.8682198,0.8721967,-0.0039768815,0.5659153872872733,0.6631299108030099,-0.09721452351573656,0.015954748032510718,0.01036239848239695,0.01757158215112002,0.008036419633415995,-0.005592349550113767,-0.009535162517704027,control,-0.00394281296759026
133439,2021-09-28 19:32:00+00:00,Left,Left,38,39,0.8758784,0.8643149,0.01156348,0.6962742081884571,0.7275609558564158,-0.03128674766795869,0.010243397059718528,0.006305198612258219,0.024821562300222172,0.028455019466459293,-0.00393819844746031,0.003633457166237121,control,0.007571655613697431
133439,2011-10-26 19:16:00+00:00,Left,Left,29,39,0.8661592,0.8736269,-0.007467687,0.5618905164678916,0.6636300833734289,-0.10173956690553732,0.015767312642888644,0.010645167093913716,0.017993098998300445,0.007967475375710138,-0.005122145548974928,-0.010025623622590307,control,-0.004903478073615379
