event_id,deputado_id,is_switcher,post,conf
sw_332,74385,1,0,0.25136383256268485
sw_332,74385,1,1,0.24693193473689903
sw_333,74387,1,0,0.18819468887695795
sw_333,74387,1,1,0.1490849789642224
sw_334,74388,1,0,0.5070938621122291
sw_334,74388,1,1,0.565538809480954
sw_335,74392,1,0,0.12592764736185
sw_335,74392,1,1,0.25369887788078904
sw_336,74394,1,0,0.13214806305306565
sw_336,74394,1,1,0.25026262372033364
sw_337,74399,1,0,0.17632055144095288
sw_337,74399,1,1,0.18015644554184954
sw_338,74421,1,0,0.18959459524160427
sw_338,74421,1,1,0.2135344033770078
sw_339,74421,1,0,0.36203514504641954
sw_339,74421,1,1,0.34214262930788236
sw_340,74421,1,0,0.20147783166164954
sw_340,74421,1,1,0.1598049873730121
sw_341,74427,1,0,0.27109769699842007
sw_341,74427,1,1,0.36941722397424853
sw_342,74427,1,0,0.1975961566263937
sw_342,74427,1,1,0.16055607597304106
sw_343,74433,1,0,0.2488870538421471
sw_343,74433,1,1,0.2922016455811764
sw_344,74436,1,0,0.25567726208359204
sw_344,74436,1,1,0.2064167782132406
sw_345,74444,1,0,0.47736206768014405
sw_345,74444,1,1,0.3526819134524211
sw_346,74444,1,0,0.5221719348441165
sw_346,74444,1,1,0.4836163406721963
sw_347,74444,1,0,0.22008738648319492
sw_347,74444,1,1,0.15614254154882248
sw_348,74469,1,0,0.35409603068951934
sw_348,74469,1,1,0.3200643559320218
sw_349,74477,1,0,0.18749095305117747
sw_349,74477,1,1,0.25181238060933103
sw_350,74480,1,0,0.2817207571381524
sw_350,74480,1,1,0.2511465787765821
sw_351,74484,1,0,0.18491689031445865
sw_351,74484,1,1,0.12303477760354162
sw_352,74489,1,0,0.16603472143191242
sw_352,74489,1,1,0.244860650951558
sw_353,74489,1,0,0.50258924173239
sw_353,74489,1,1,0.4397595846589321
sw_354,74489,1,0,0.2934590224463039
sw_354,74489,1,1,0.28148294638494764
sw_355,74493,1,0,0.49762059375326545
sw_355,74493,1,1,0.41461461502536867
sw_356,74537,1,0,0.27599495967091936
sw_356,74537,1,1,0.2666995365904599
sw_357,74537,1,0,0.21318475404627968
sw_357,74537,1,1,0.3016476074518281
sw_358,74537,1,0,0.286136606335653
sw_358,74537,1,1,0.337166098388435
sw_359,74542,1,0,0.17254534802590038
sw_359,74542,1,1,0.16027152879048553
sw_360,74550,1,0,0.2998493312066062
sw_360,74550,1,1,0.25300089020130584
sw_361,74552,1,0,0.14716932259947346
sw_361,74552,1,1,0.19343174379283737
sw_362,74553,1,0,0.17900100350824588
sw_362,74553,1,1,0.20931588067799453
sw_363,74554,1,0,0.24963496908539481
sw_363,74554,1,1,0.24761301473437405
sw_364,74554,1,0,0.20866876762700073
sw_364,74554,1,1,0.18229601278752966
sw_365,74558,1,0,0.5985525113064711
sw_365,74558,1,1,0.5230232492392057
sw_366,74559,1,0,0.39585373307583643
sw_366,74559,1,1,0.34272693465621046
sw_367,74577,1,0,0.5309873191558727
sw_367,74577,1,1,0.42822534081476765
sw_368,74577,1,0,0.340463868884889
sw_368,74577,1,1,0.29339940198618825
sw_369,74585,1,0,0.335962680769802
sw_369,74585,1,1,0.23781115828872973
sw_370,74585,1,0,0.31591487826191367
sw_370,74585,1,1,0.33853568486866525
sw_371,74665,1,0,0.22588947364949993
sw_371,74665,1,1,0.15432955819728864
sw_372,74675,1,0,0.40012260509861575
sw_372,74675,1,1,0.4399240214568777
sw_373,74680,1,0,0.36756255919586106
sw_373,74680,1,1,0.3781791433894246
sw_374,74680,1,0,0.25250459919840107
sw_374,74680,1,1,0.24850749975615688
sw_375,74680,1,0,0.3875805405902975
sw_375,74680,1,1,0.33215702344660275
sw_376,74683,1,0,0.18359961817194848
sw_376,74683,1,1,0.2031766602276082
sw_377,74742,1,0,0.23674919383190698
sw_377,74742,1,1,0.17765669366520043
sw_378,74763,1,0,0.608729701938532
sw_378,74763,1,1,0.6357702851143266
sw_379,74771,1,0,0.3250957520099663
sw_379,74771,1,1,0.34493547999609925
sw_380,74777,1,0,0.3261606431625599
sw_380,74777,1,1,0.3340139330804275
sw_381,74784,1,0,0.7219435112881776
sw_381,74784,1,1,0.6775108600455073
sw_382,74813,1,0,0.21773556477730444
sw_382,74813,1,1,0.20354835222798776
sw_383,74833,1,0,0.2884133428428086
sw_383,74833,1,1,0.22614827366411314
sw_384,74833,1,0,0.4609561140683105
sw_384,74833,1,1,0.3482800664333452
sw_385,74838,1,0,0.5107070867168777
sw_385,74838,1,1,0.340149269754621
sw_386,74844,1,0,0.1934915620093889
sw_386,74844,1,1,0.21878879252420202
sw_387,74847,1,0,0.2935631532735551
sw_387,74847,1,1,0.2607625997816269
sw_388,74847,1,0,0.30329597831326865
sw_388,74847,1,1,0.23873591357975
sw_389,74847,1,0,0.2818784048163586
sw_389,74847,1,1,0.26239600052663314
sw_390,74856,1,0,0.3496310204184159
sw_390,74856,1,1,0.25737807948378993
sw_391,74862,1,0,0.46009087324704495
sw_391,74862,1,1,0.5484488976567364
sw_392,74862,1,0,0.5567677625896006
sw_392,74862,1,1,0.46914344779829303
sw_393,74862,1,0,0.4825244639883337
sw_393,74862,1,1,0.5357868752871244
sw_394,74862,1,0,0.5580338003873944
sw_394,74862,1,1,0.5243784485548321
sw_395,74862,1,0,0.34682904824596184
sw_395,74862,1,1,0.2895401764278577
sw_396,76874,1,0,0.7575325971463682
sw_396,76874,1,1,0.7123115873616475
sw_397,77701,1,0,0.17797113556372554
sw_397,77701,1,1,0.13610249643273256
sw_398,92346,1,0,0.4067787411030098
sw_398,92346,1,1,0.37902041379957374
sw_399,92346,1,0,0.4366722079372041
sw_399,92346,1,1,0.37386530521387473
sw_400,92776,1,0,0.34647811425327174
sw_400,92776,1,1,0.37425609904517726
sw_401,92776,1,0,0.3967416845091904
sw_401,92776,1,1,0.4213463325030615
sw_402,97707,1,0,0.47970347532058216
sw_402,97707,1,1,0.5544057094154203
sw_403,98057,1,0,0.3408450939060667
sw_403,98057,1,1,0.34168579862513654
ctrl_0,160614,0,0,0.5343681501123199
ctrl_0,160614,0,1,0.5207361061957507
ctrl_1,160614,0,0,0.6097260388458183
ctrl_1,160614,0,1,0.5326355957123351
ctrl_2,160614,0,0,0.5326355957123351
ctrl_2,160614,0,1,0.5268685639806903
ctrl_3,160614,0,0,0.5326355957123351
ctrl_3,160614,0,1,0.5268685639806903
ctrl_4,160614,0,0,0.5343681501123199
ctrl_4,160614,0,1,0.5207361061957507
ctrl_5,204407,0,0,0.8208331971148554
ctrl_5,204407,0,1,0.8561436489823403
ctrl_6,204407,0,0,0.8466963497737704
ctrl_6,204407,0,1,0.8306545806720497
ctrl_7,204407,0,0,0.8469489148279287
ctrl_7,204407,0,1,0.8302466262775293
ctrl_8,204407,0,0,0.8466963497737704
ctrl_8,204407,0,1,0.8306545806720497
ctrl_9,204407,0,0,0.8466963497737704
ctrl_9,204407,0,1,0.8306545806720497
ctrl_10,139187,0,0,0.741129412906285
ctrl_10,139187,0,1,0.7378024421125289
ctrl_11,139187,0,0,0.739036283945674
ctrl_11,139187,0,1,0.7319765151045945
ctrl_12,139187,0,0,0.7321913014319105
ctrl_12,139187,0,1,0.730588620131081
ctrl_13,139187,0,0,0.7399706103285014
ctrl_13,139187,0,1,0.730588620131081
ctrl_14,139187,0,0,0.7707402937722514
ctrl_14,139187,0,1,0.7064799665481053
ctrl_15,74045,0,0,0.6571277845286532
ctrl_15,74045,0,1,0.68349095176872
ctrl_16,74045,0,0,0.6869518508568375
ctrl_16,74045,0,1,0.6668209341460193
ctrl_17,74045,0,0,0.5800072368667218
ctrl_17,74045,0,1,0.6104791615937585
ctrl_18,74045,0,0,0.6607814592108388
ctrl_18,74045,0,1,0.6852756965993757
ctrl_19,74045,0,0,0.6405351970569328
ctrl_19,74045,0,1,0.6567917002957143
ctrl_20,74272,0,0,0.7993849685409654
ctrl_20,74272,0,1,0.7824450556256498
ctrl_21,74272,0,0,0.7558601569794576
ctrl_21,74272,0,1,0.7886571270580129
ctrl_22,74272,0,0,0.803531431719851
ctrl_22,74272,0,1,0.7798659878468551
ctrl_23,74272,0,0,0.7667884975790252
ctrl_23,74272,0,1,0.7875770690404039
ctrl_24,74272,0,0,0.7667884975790252
ctrl_24,74272,0,1,0.7875770690404039
ctrl_25,141492,0,0,0.7999142546788751
ctrl_25,141492,0,1,0.8114562184009926
ctrl_26,141492,0,0,0.7999142546788751
ctrl_26,141492,0,1,0.8114562184009926
ctrl_27,141492,0,0,0.7999142546788751
ctrl_27,141492,0,1,0.8114562184009926
ctrl_28,141492,0,0,0.7999142546788751
ctrl_28,141492,0,1,0.8114562184009926
ctrl_29,141492,0,0,0.8615668025834179
ctrl_29,141492,0,1,0.7762587580621582
ctrl_30,141413,0,0,0.6159140962201066
ctrl_30,141413,0,1,0.6778461176185522
ctrl_31,141413,0,0,0.43816674926796223
ctrl_31,141413,0,1,0.5395483367829449
ctrl_32,141413,0,0,0.4602867740135816
ctrl_32,141413,0,1,0.5158793616951358
ctrl_33,141413,0,0,0.5757076723587503
ctrl_33,141413,0,1,0.7544210422266203
ctrl_34,141413,0,0,0.6012380471174827
ctrl_34,141413,0,1,0.6304975006674721
ctrl_35,141440,0,0,0.5824194500560348
ctrl_35,141440,0,1,0.5764060216742324
ctrl_36,141440,0,0,0.5787094399633974
ctrl_36,141440,0,1,0.5792740930039065
ctrl_37,141440,0,0,0.5787165813474037
ctrl_37,141440,0,1,0.580660655837326
ctrl_38,141440,0,0,0.5873497927804868
ctrl_38,141440,0,1,0.5763086879554046
ctrl_39,141440,0,0,0.599202748278932
ctrl_39,141440,0,1,0.5848175638314356
ctrl_40,74274,0,0,0.5514872420523873
ctrl_40,74274,0,1,0.5252246442976857
ctrl_41,74274,0,0,0.505418267324272
ctrl_41,74274,0,1,0.527401665524742
ctrl_42,204536,0,0,0.41782922256269744
ctrl_42,204536,0,1,0.5175515583930018
ctrl_43,204536,0,0,0.4338715335334581
ctrl_43,204536,0,1,0.4522313925166779
ctrl_44,204536,0,0,0.41645909081140414
ctrl_44,204536,0,1,0.5206772211303641
ctrl_45,204536,0,0,0.41782922256269744
ctrl_45,204536,0,1,0.5175515583930018
ctrl_46,204536,0,0,0.41782922256269744
ctrl_46,204536,0,1,0.5175515583930018
ctrl_47,178891,0,0,0.31260082362294733
ctrl_47,178891,0,1,0.30043949279513704
ctrl_48,178891,0,0,0.3142518013781844
ctrl_48,178891,0,1,0.2871196317334745
ctrl_49,178891,0,0,0.3145972488196834
ctrl_49,178891,0,1,0.28667029365879365
ctrl_50,178891,0,0,0.31510314486547875
ctrl_50,178891,0,1,0.2843070149650651
ctrl_51,178891,0,0,0.3145503938643943
ctrl_51,178891,0,1,0.28780701208556936
ctrl_52,141400,0,0,0.5716891900760604
ctrl_52,141400,0,1,0.6783646217832316
ctrl_53,141400,0,0,0.732949585802945
ctrl_53,141400,0,1,0.62590180917139
ctrl_54,141400,0,0,0.732949585802945
ctrl_54,141400,0,1,0.62590180917139
ctrl_55,141400,0,0,0.5716891900760604
ctrl_55,141400,0,1,0.6783646217832316
ctrl_56,141400,0,0,0.732949585802945
ctrl_56,141400,0,1,0.62590180917139
ctrl_57,74835,0,0,0.6072850405865654
ctrl_57,74835,0,1,0.5364654335574113
ctrl_58,74835,0,0,0.5192061979028105
ctrl_58,74835,0,1,0.6675276314315225
ctrl_59,74835,0,0,0.6199444604102817
ctrl_59,74835,0,1,0.5297004387082076
ctrl_60,74835,0,0,0.5883177303310736
ctrl_60,74835,0,1,0.622679831519069
ctrl_61,74835,0,0,0.6126285043614819
ctrl_61,74835,0,1,0.550466908644544
ctrl_62,73561,0,0,0.5757168768083256
ctrl_62,73561,0,1,0.5894553065937688
ctrl_63,73561,0,0,0.5974047620490573
ctrl_63,73561,0,1,0.5744082488883573
ctrl_64,73561,0,0,0.5978880754637776
ctrl_64,73561,0,1,0.5808095113651285
ctrl_65,73561,0,0,0.6018322383640071
ctrl_65,73561,0,1,0.5789140130031154
ctrl_66,73561,0,0,0.5799972068172891
ctrl_66,73561,0,1,0.6003590947767311
ctrl_67,74145,0,0,0.8002134834135807
ctrl_67,74145,0,1,0.8187376334849364
ctrl_68,74145,0,0,0.8002134834135807
ctrl_68,74145,0,1,0.8187376334849364
ctrl_69,74145,0,0,0.8002134834135807
ctrl_69,74145,0,1,0.8187376334849364
ctrl_70,74145,0,0,0.7340140815574491
ctrl_70,74145,0,1,0.7282958004675545
ctrl_71,74145,0,0,0.747483119730911
ctrl_71,74145,0,1,0.7267843842216568
ctrl_72,160644,0,0,0.6250803888740566
ctrl_72,160644,0,1,0.6863935596890033
ctrl_73,160644,0,0,0.6250803888740566
ctrl_73,160644,0,1,0.6863935596890033
ctrl_74,160644,0,0,0.612030860322935
ctrl_74,160644,0,1,0.6768273036976739
ctrl_75,160644,0,0,0.6067418849311683
ctrl_75,160644,0,1,0.6578637862268547
ctrl_76,160644,0,0,0.6081544329646368
ctrl_76,160644,0,1,0.6849700273164394
ctrl_77,73893,0,0,0.533712899535865
ctrl_77,73893,0,1,0.614134696645453
ctrl_78,73893,0,0,0.5426506362726907
ctrl_78,73893,0,1,0.5423958762662894
ctrl_79,160569,0,0,0.7861658626950311
ctrl_79,160569,0,1,0.8261679186208983
ctrl_80,160569,0,0,0.7510468166071469
ctrl_80,160569,0,1,0.8213309462913445
ctrl_81,160569,0,0,0.7510468166071469
ctrl_81,160569,0,1,0.8213309462913445
ctrl_82,73801,0,0,0.8413749268455251
ctrl_82,73801,0,1,0.8758748867253846
ctrl_83,133372,0,0,0.23699849628014594
ctrl_83,133372,0,1,0.2497202376128614
ctrl_84,133372,0,0,0.2403132058110718
ctrl_84,133372,0,1,0.2472168519871908
ctrl_85,204522,0,0,0.445931384682212
ctrl_85,204522,0,1,0.4844172649666874
ctrl_86,204522,0,0,0.45828951025076964
ctrl_86,204522,0,1,0.46543096183877747
ctrl_87,74581,0,0,0.5843413802990539
ctrl_87,74581,0,1,0.5969628851253632
ctrl_88,74581,0,0,0.6105089524079962
ctrl_88,74581,0,1,0.6132775340109045
ctrl_89,74581,0,0,0.6275519747951593
ctrl_89,74581,0,1,0.5843604102320654
ctrl_90,74581,0,0,0.6567028702892119
ctrl_90,74581,0,1,0.6163415523457627
ctrl_91,74581,0,0,0.6567028702892119
ctrl_91,74581,0,1,0.6163415523457627
ctrl_92,74287,0,0,0.13645422759569173
ctrl_92,74287,0,1,0.15771099601574523
ctrl_93,74287,0,0,0.5872402770114566
ctrl_93,74287,0,1,0.6857621723333585
ctrl_94,74287,0,0,0.5872402770114566
ctrl_94,74287,0,1,0.6857621723333585
ctrl_95,74287,0,0,0.3969819160039672
ctrl_95,74287,0,1,0.5232659037833519
ctrl_96,74287,0,0,0.12224690166846988
ctrl_96,74287,0,1,0.15858479378081025
ctrl_97,204464,0,0,0.7889697470745917
ctrl_97,204464,0,1,0.7882948306742835
ctrl_98,204464,0,0,0.7973490378754989
ctrl_98,204464,0,1,0.7847161935296508
ctrl_99,204464,0,0,0.7973490378754989
ctrl_99,204464,0,1,0.7847161935296508
ctrl_100,204464,0,0,0.7973490378754989
ctrl_100,204464,0,1,0.7847161935296508
ctrl_101,204464,0,0,0.791107006299697
ctrl_101,204464,0,1,0.7882948306742835
ctrl_102,74139,0,0,0.737021151193741
ctrl_102,74139,0,1,0.7417868145370755
ctrl_103,74139,0,0,0.737021151193741
ctrl_103,74139,0,1,0.7417868145370755
ctrl_104,74139,0,0,0.7315856209371511
ctrl_104,74139,0,1,0.7309092485497287
ctrl_105,74139,0,0,0.7361059249630547
ctrl_105,74139,0,1,0.7287304843187961
ctrl_106,74139,0,0,0.7381846945893458
ctrl_106,74139,0,1,0.7299181906885799
ctrl_107,160659,0,0,0.4265158824647089
ctrl_107,160659,0,1,0.4342318237690146
ctrl_108,160659,0,0,0.4307913739687912
ctrl_108,160659,0,1,0.4446348734782702
ctrl_109,160659,0,0,0.4254993395359052
ctrl_109,160659,0,1,0.4396636706376395
ctrl_110,160659,0,0,0.4353656605337704
ctrl_110,160659,0,1,0.4257224267158274
ctrl_111,160659,0,0,0.4245960121352438
ctrl_111,160659,0,1,0.43181380049258244
ctrl_112,204533,0,0,0.7356926311128754
ctrl_112,204533,0,1,0.6950400069104115
ctrl_113,204533,0,0,0.7370675211303878
ctrl_113,204533,0,1,0.6950400069104115
ctrl_114,74037,0,0,0.7785143928227218
ctrl_114,74037,0,1,0.7433009456113445
ctrl_115,74037,0,0,0.7849503727489273
ctrl_115,74037,0,1,0.7665563373821797
ctrl_116,74037,0,0,0.8115324218897151
ctrl_116,74037,0,1,0.7645916278966812
ctrl_117,74037,0,0,0.8440107012997969
ctrl_117,74037,0,1,0.7658390687215888
ctrl_118,74037,0,0,0.7810857399369309
ctrl_118,74037,0,1,0.7639883048664994
ctrl_119,160575,0,0,0.8634363688525306
ctrl_119,160575,0,1,0.8784189006303975
ctrl_120,160575,0,0,0.8205349838094442
ctrl_120,160575,0,1,0.7712289410549277
ctrl_121,160575,0,0,0.8634363688525306
ctrl_121,160575,0,1,0.8784189006303975
ctrl_122,160575,0,0,0.8634453073743199
ctrl_122,160575,0,1,0.878802824117304
ctrl_123,74491,0,0,0.7288013305127894
ctrl_123,74491,0,1,0.7515473978754474
ctrl_124,74491,0,0,0.6312050854781469
ctrl_124,74491,0,1,0.720950111945252
ctrl_125,74491,0,0,0.7387598478813457
ctrl_125,74491,0,1,0.7060533365311518
ctrl_126,74491,0,0,0.6692514773177142
ctrl_126,74491,0,1,0.6772142107234338
ctrl_127,74491,0,0,0.7151699657306749
ctrl_127,74491,0,1,0.785782459856048
ctrl_128,141531,0,0,0.38445832664721497
ctrl_128,141531,0,1,0.40333483056921215
ctrl_129,141531,0,0,0.30924509180205045
ctrl_129,141531,0,1,0.42240119530040215
ctrl_130,141531,0,0,0.30924509180205045
ctrl_130,141531,0,1,0.42240119530040215
ctrl_131,204573,0,0,0.510964080451842
ctrl_131,204573,0,1,0.6473244778302131
ctrl_132,204573,0,0,0.4828956927955011
ctrl_132,204573,0,1,0.709990619804958
ctrl_133,74264,0,0,0.5300344140993524
ctrl_133,74264,0,1,0.4841759162064799
ctrl_134,141335,0,0,0.7118414549176886
ctrl_134,141335,0,1,0.6125431611942854
ctrl_135,141335,0,0,0.7499698761574523
ctrl_135,141335,0,1,0.73181610076561
ctrl_136,141335,0,0,0.7881830458083697
ctrl_136,141335,0,1,0.7274847828585407
ctrl_137,74699,0,0,0.5039515426735964
ctrl_137,74699,0,1,0.6638900843072536
ctrl_138,74699,0,0,0.6314907340778532
ctrl_138,74699,0,1,0.7546921790478012
ctrl_139,74699,0,0,0.6191205757989355
ctrl_139,74699,0,1,0.736194050270933
ctrl_140,74699,0,0,0.5058800425830713
ctrl_140,74699,0,1,0.6698728139901947
ctrl_141,74699,0,0,0.5921215976265454
ctrl_141,74699,0,1,0.5620109939183698
ctrl_142,160572,0,0,0.30750543050956736
ctrl_142,160572,0,1,0.39767076972555354
ctrl_143,160572,0,0,0.32085716095094774
ctrl_143,160572,0,1,0.3899543729851722
ctrl_144,73482,0,0,0.7389578482929338
ctrl_144,73482,0,1,0.6888490454404478
ctrl_145,73482,0,0,0.802654264260918
ctrl_145,73482,0,1,0.7592378807381934
ctrl_146,73482,0,0,0.7376695611256878
ctrl_146,73482,0,1,0.6917805017694092
ctrl_147,178990,0,0,0.2283210030902827
ctrl_147,178990,0,1,0.23286077534835228
ctrl_148,74419,0,0,0.5073773612993324
ctrl_148,74419,0,1,0.5218311458178354
ctrl_149,74419,0,0,0.4509947590543903
ctrl_149,74419,0,1,0.5335157558336461
ctrl_150,74419,0,0,0.559658150129031
ctrl_150,74419,0,1,0.5687921101614791
ctrl_151,74419,0,0,0.5355958994988572
ctrl_151,74419,0,1,0.6159381710551052
ctrl_152,73553,0,0,0.33517553511550335
ctrl_152,73553,0,1,0.3085030390384307
ctrl_153,73553,0,0,0.30538170926742525
ctrl_153,73553,0,1,0.2195483606090919
ctrl_154,73553,0,0,0.30268486601545147
ctrl_154,73553,0,1,0.255715637644119
ctrl_155,73553,0,0,0.2887431660999492
ctrl_155,73553,0,1,0.2335583711039431
ctrl_156,73553,0,0,0.3032189340143786
ctrl_156,73553,0,1,0.2982294735060056
ctrl_157,178837,0,0,0.685225064031994
ctrl_157,178837,0,1,0.6358484948416155
ctrl_158,178837,0,0,0.715667784785788
ctrl_158,178837,0,1,0.6390188550149926
ctrl_159,178837,0,0,0.715667784785788
ctrl_159,178837,0,1,0.6374805121805129
ctrl_160,178837,0,0,0.7270024834213501
ctrl_160,178837,0,1,0.6462111932427024
ctrl_161,178837,0,0,0.715667784785788
ctrl_161,178837,0,1,0.6390188550149926
ctrl_162,74584,0,0,0.21426828770265968
ctrl_162,74584,0,1,0.3209540095205597
ctrl_163,74044,0,0,0.377530118626068
ctrl_163,74044,0,1,0.2784957500123511
ctrl_164,141399,0,0,0.8125659516585519
ctrl_164,141399,0,1,0.8227137708029454
ctrl_165,141399,0,0,0.810845991790141
ctrl_165,141399,0,1,0.8172574568308163
ctrl_166,141399,0,0,0.8100079359975998
ctrl_166,141399,0,1,0.8186472407398219
ctrl_167,141399,0,0,0.8100079359975998
ctrl_167,141399,0,1,0.8186472407398219
ctrl_168,141399,0,0,0.8100079359975998
ctrl_168,141399,0,1,0.8186472407398219
ctrl_169,204352,0,0,0.1459397182848831
ctrl_169,204352,0,1,0.13911274246451744
ctrl_170,204352,0,0,0.1435495902833604
ctrl_170,204352,0,1,0.14795196804547628
ctrl_171,73572,0,0,0.637092492297748
ctrl_171,73572,0,1,0.6368895670394624
ctrl_172,73572,0,0,0.6338734313980424
ctrl_172,73572,0,1,0.6132712062057375
ctrl_173,73572,0,0,0.6201536729629961
ctrl_173,73572,0,1,0.620695920272468
ctrl_174,73572,0,0,0.636945744790303
ctrl_174,73572,0,1,0.6116501302110126
ctrl_175,73572,0,0,0.6338734313980424
ctrl_175,73572,0,1,0.6132712062057375
ctrl_176,141536,0,0,0.3992520481021026
ctrl_176,141536,0,1,0.4227963388222232
ctrl_177,141536,0,0,0.4196193590317066
ctrl_177,141536,0,1,0.4741457170075401
ctrl_178,141536,0,0,0.4278696485992993
ctrl_178,141536,0,1,0.4577150736805421
ctrl_179,171619,0,0,0.7308388014755002
ctrl_179,171619,0,1,0.6718362525855013
ctrl_180,73937,0,0,0.6682969256413891
ctrl_180,73937,0,1,0.5654201614077519
ctrl_181,73937,0,0,0.5386075620156561
ctrl_181,73937,0,1,0.730979107278745
ctrl_182,73937,0,0,0.6831673955582898
ctrl_182,73937,0,1,0.6414125056164848
ctrl_183,178828,0,0,0.28069219275921975
ctrl_183,178828,0,1,0.3252407276648914
ctrl_184,178828,0,0,0.28414329440354813
ctrl_184,178828,0,1,0.3221225409460314
ctrl_185,178828,0,0,0.28414329440354813
ctrl_185,178828,0,1,0.3221225409460314
ctrl_186,178828,0,0,0.2821942038728139
ctrl_186,178828,0,1,0.3252407276648914
ctrl_187,178828,0,0,0.2780969595328685
ctrl_187,178828,0,1,0.3235170120337082
ctrl_188,160603,0,0,0.6421787580653678
ctrl_188,160603,0,1,0.6671717493536704
ctrl_189,160603,0,0,0.639290702284519
ctrl_189,160603,0,1,0.6699627521724322
ctrl_190,160603,0,0,0.6421787580653678
ctrl_190,160603,0,1,0.6671717493536704
ctrl_191,160603,0,0,0.6400592157555334
ctrl_191,160603,0,1,0.6693651992752331
ctrl_192,160603,0,0,0.639290702284519
ctrl_192,160603,0,1,0.6699627521724322
ctrl_193,141419,0,0,0.6923242178148773
ctrl_193,141419,0,1,0.7851208442872935
ctrl_194,74158,0,0,0.42848778381247876
ctrl_194,74158,0,1,0.46328069195293886
ctrl_195,74158,0,0,0.35394240971763613
ctrl_195,74158,0,1,0.3531711386567721
ctrl_196,74544,0,0,0.3793719928469679
ctrl_196,74544,0,1,0.5814731938665231
ctrl_197,74544,0,0,0.3667554426560827
ctrl_197,74544,0,1,0.5814731938665231
ctrl_198,178856,0,0,0.422331614757506
ctrl_198,178856,0,1,0.30431253164053707
ctrl_199,178856,0,0,0.3805873245358938
ctrl_199,178856,0,1,0.20646473848703137
ctrl_200,178856,0,0,0.3805873245358938
ctrl_200,178856,0,1,0.20646473848703137
ctrl_201,178856,0,0,0.4101087196662435
ctrl_201,178856,0,1,0.3134065652762926
ctrl_202,178856,0,0,0.422331614757506
ctrl_202,178856,0,1,0.30431253164053707
ctrl_203,74017,0,0,0.4366764627865756
ctrl_203,74017,0,1,0.45363387625837537
ctrl_204,74017,0,0,0.3365994042530428
ctrl_204,74017,0,1,0.3198566427611887
ctrl_205,74017,0,0,0.3365994042530428
ctrl_205,74017,0,1,0.3198566427611887
ctrl_206,74166,0,0,0.7281770108865985
ctrl_206,74166,0,1,0.7411773480118213
ctrl_207,74700,0,0,0.26358123896095437
ctrl_207,74700,0,1,0.25749712270721825
ctrl_208,74700,0,0,0.24591223661668607
ctrl_208,74700,0,1,0.21991555701105767
ctrl_209,74700,0,0,0.2247842572697573
ctrl_209,74700,0,1,0.31910272384222205
ctrl_210,160568,0,0,0.5962914063129002
ctrl_210,160568,0,1,0.6083991364608025
ctrl_211,160568,0,0,0.581795065367584
ctrl_211,160568,0,1,0.6157391765795149
ctrl_212,160568,0,0,0.5962914063129002
ctrl_212,160568,0,1,0.6083991364608025
ctrl_213,160568,0,0,0.5962914063129002
ctrl_213,160568,0,1,0.6083991364608025
ctrl_214,160568,0,0,0.5962914063129002
ctrl_214,160568,0,1,0.6083991364608025
ctrl_215,160535,0,0,0.6684556121672807
ctrl_215,160535,0,1,0.7419172292323477
ctrl_216,160535,0,0,0.3869379517988534
ctrl_216,160535,0,1,0.45866508479578666
ctrl_217,160535,0,0,0.7619530048274316
ctrl_217,160535,0,1,0.6457017149316391
ctrl_218,160535,0,0,0.37467153332219644
ctrl_218,160535,0,1,0.44662873129603536
ctrl_219,160535,0,0,0.4997669862126221
ctrl_219,160535,0,1,0.3055457968555111
ctrl_220,74057,0,0,0.7830478941397434
ctrl_220,74057,0,1,0.7548890161311048
ctrl_221,74057,0,0,0.8172309606098975
ctrl_221,74057,0,1,0.8128024241822593
ctrl_222,74057,0,0,0.8159792083616205
ctrl_222,74057,0,1,0.8200017089727089
ctrl_223,74057,0,0,0.7830478941397434
ctrl_223,74057,0,1,0.7548890161311048
ctrl_224,74057,0,0,0.8122638063887636
ctrl_224,74057,0,1,0.7223416846908676
ctrl_225,74065,0,0,0.4047525381809364
ctrl_225,74065,0,1,0.3667151032519972
ctrl_226,62926,0,0,0.3604495469430404
ctrl_226,62926,0,1,0.2817164385531348
ctrl_227,62926,0,0,0.3390517791721324
ctrl_227,62926,0,1,0.3114192720424309
ctrl_228,62926,0,0,0.40065576537891595
ctrl_228,62926,0,1,0.22469842769896714
ctrl_229,73904,0,0,0.605798248123924
ctrl_229,73904,0,1,0.4429362640853457
ctrl_230,73904,0,0,0.48169367123593865
ctrl_230,73904,0,1,0.40615477940310907
ctrl_231,73904,0,0,0.5904435204151057
ctrl_231,73904,0,1,0.45921608236396316
ctrl_232,141464,0,0,0.6087907931300394
ctrl_232,141464,0,1,0.6069379383932292
ctrl_233,141464,0,0,0.6022852977725647
ctrl_233,141464,0,1,0.6114836775104994
ctrl_234,141464,0,0,0.5973157984418382
ctrl_234,141464,0,1,0.5540579630086507
ctrl_235,141464,0,0,0.6247593124767511
ctrl_235,141464,0,1,0.5941290517217251
ctrl_236,141464,0,0,0.6925831195624649
ctrl_236,141464,0,1,0.6142647853738082
ctrl_237,167493,0,0,0.6391693622295442
ctrl_237,167493,0,1,0.6725986732701867
ctrl_238,167493,0,0,0.63780165493364
ctrl_238,167493,0,1,0.6690407063637303
ctrl_239,167493,0,0,0.6327583080348868
